,Year,country code,Continent,CPI,date,depth,mag,mmi,Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, total",Rural population,Rural population (% of total population),Urban population,Urban population (% of total population),Urban population growth (annual %),GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),country,Total Affected
797,2012,PHL,Asia,88.71096898,2012-02-06,9.0,6.0,7.1579999999999995,326.030918603481,1.70412578861596,12267444,27.6058499870448,97212639,52774797,54.288,44437842,45.712,2.1206381386484,253819067111.502,261920509949.785,6.89695171057481,2610.96776842689,Philippines,320277.0
798,2012,PHL,Asia,88.71096898,2012-02-06,10.0,5.6,6.947,326.030918603481,1.70412578861596,12267444,27.6058499870448,97212639,52774797,54.288,44437842,45.712,2.1206381386484,253819067111.502,261920509949.785,6.89695171057481,2610.96776842689,Philippines,320277.0
799,2012,PHL,Asia,88.71096898,2012-02-06,11.0,6.7,7.468,326.030918603481,1.70412578861596,12267444,27.6058499870448,97212639,52774797,54.288,44437842,45.712,2.1206381386484,253819067111.502,261920509949.785,6.89695171057481,2610.96776842689,Philippines,320277.0
800,2012,IRN,Asia,88.71096898,2012-08-11,4.0,5.1,,46.3787672830865,1.20517252138084,8227292,15.1784856080335,75539881,21336239,28.245,54203642,71.755,1.98164489721748,373660750454.172,598868460912.847,-7.44455702975874,4946.53612777298,Iran,61546.0
801,2012,IRN,Asia,88.71096898,2012-08-11,9.7,5.0,,46.3787672830865,1.20517252138084,8227292,15.1784856080335,75539881,21336239,28.245,54203642,71.755,1.98164489721748,373660750454.172,598868460912.847,-7.44455702975874,4946.53612777298,Iran,61546.0
802,2012,IRN,Asia,88.71096898,2012-08-11,12.0,6.2,7.5,46.3787672830865,1.20517252138084,8227292,15.1784856080335,75539881,21336239,28.245,54203642,71.755,1.98164489721748,373660750454.172,598868460912.847,-7.44455702975874,4946.53612777298,Iran,61546.0
803,2012,IRN,Asia,88.71096898,2012-08-11,4.0,5.0,,46.3787672830865,1.20517252138084,8227292,15.1784856080335,75539881,21336239,28.245,54203642,71.755,1.98164489721748,373660750454.172,598868460912.847,-7.44455702975874,4946.53612777298,Iran,61546.0
804,2012,IRN,Asia,88.71096898,2012-08-11,11.0,6.4,7.164,46.3787672830865,1.20517252138084,8227292,15.1784856080335,75539881,21336239,28.245,54203642,71.755,1.98164489721748,373660750454.172,598868460912.847,-7.44455702975874,4946.53612777298,Iran,61546.0
805,2012,IRN,Asia,88.71096898,2012-12-05,14.4,5.8,6.827000000000001,46.3787672830865,1.20517252138084,8227292,15.1784856080335,75539881,21336239,28.245,54203642,71.755,1.98164489721748,373660750454.172,598868460912.847,-7.44455702975874,4946.53612777298,Iran,5523.0
806,2012,IRN,Asia,88.71096898,2012-01-19,8.3,5.1,5.99,46.3787672830865,1.20517252138084,8227292,15.1784856080335,75539881,21336239,28.245,54203642,71.755,1.98164489721748,373660750454.172,598868460912.847,-7.44455702975874,4946.53612777298,Iran,238.0
807,2012,ITA,Europe,88.71096898,2012-05-20,4.7,5.0,5.632999999999999,202.419653906303,0.269541239520996,4018875,9.82747969586636,59539717,18645458,31.316,40894259,68.684,0.619579150261878,1855973235106.36,2087077032435.15,-2.98090576823772,31172.0197646615,Italy,11050.0
808,2012,ITA,Europe,88.71096898,2012-05-20,6.3,6.0,6.4110000000000005,202.419653906303,0.269541239520996,4018875,9.82747969586636,59539717,18645458,31.316,40894259,68.684,0.619579150261878,1855973235106.36,2087077032435.15,-2.98090576823772,31172.0197646615,Italy,11050.0
809,2012,ITA,Europe,88.71096898,2012-05-29,10.0,5.1,,202.419653906303,0.269541239520996,4018875,9.82747969586636,59539717,18645458,31.316,40894259,68.684,0.619579150261878,1855973235106.36,2087077032435.15,-2.98090576823772,31172.0197646615,Italy,14350.0
810,2012,ITA,Europe,88.71096898,2012-05-29,6.8,5.5,7.4639999999999995,202.419653906303,0.269541239520996,4018875,9.82747969586636,59539717,18645458,31.316,40894259,68.684,0.619579150261878,1855973235106.36,2087077032435.15,-2.98090576823772,31172.0197646615,Italy,14350.0
811,2012,ITA,Europe,88.71096898,2012-05-29,10.2,5.8,6.567,202.419653906303,0.269541239520996,4018875,9.82747969586636,59539717,18645458,31.316,40894259,68.684,0.619579150261878,1855973235106.36,2087077032435.15,-2.98090576823772,31172.0197646615,Italy,14350.0
812,2012,MEX,Americas,88.71096898,2012-03-20,24.6,5.1,,60.327763574166,1.35529442643505,20609889,22.4145269451145,117274156,25325354,21.595,91948802,78.405,1.73097530755872,1088334499223.12,1201089987015.45,3.64232267941347,9280.25863791442,Mexico,49011.0
813,2012,MEX,Americas,88.71096898,2012-03-20,10.0,5.1,,60.327763574166,1.35529442643505,20609889,22.4145269451145,117274156,25325354,21.595,91948802,78.405,1.73097530755872,1088334499223.12,1201089987015.45,3.64232267941347,9280.25863791442,Mexico,49011.0
814,2012,MEX,Americas,88.71096898,2012-03-20,10.0,5.3,,60.327763574166,1.35529442643505,20609889,22.4145269451145,117274156,25325354,21.595,91948802,78.405,1.73097530755872,1088334499223.12,1201089987015.45,3.64232267941347,9280.25863791442,Mexico,49011.0
815,2012,MEX,Americas,88.71096898,2012-03-20,20.0,7.4,7.577000000000001,60.327763574166,1.35529442643505,20609889,22.4145269451145,117274156,25325354,21.595,91948802,78.405,1.73097530755872,1088334499223.12,1201089987015.45,3.64232267941347,9280.25863791442,Mexico,49011.0
816,2012,PER,Americas,88.71096898,2012-01-30,43.0,6.4,6.284,23.0521796875,0.825158485436818,9267004,40.8915474291221,29506790,6844395,23.196,22662395,76.804,1.06893435167827,169622462555.073,192648999090.082,6.13972470560435,5748.59083468834,Peru,4435.0
817,2013,IRN,Asia,90.01044002,2013-04-09,11.0,5.4,,46.9571717134507,1.23941932960237,8335038,15.0744090962567,76481963,21189328,27.705,55292635,72.295,1.98916152585142,372935574065.941,460293149324.326,-0.194073471015827,4876.12450619163,Iran,4350.0
818,2013,IRN,Asia,90.01044002,2013-04-09,12.0,6.4,7.5520000000000005,46.9571717134507,1.23941932960237,8335038,15.0744090962567,76481963,21189328,27.705,55292635,72.295,1.98916152585142,372935574065.941,460293149324.326,-0.194073471015827,4876.12450619163,Iran,4350.0
819,2013,IRN,Asia,90.01044002,2013-04-16,80.0,7.7,8.285,46.9571717134507,1.23941932960237,8335038,15.0744090962567,76481963,21189328,27.705,55292635,72.295,1.98916152585142,372935574065.941,460293149324.326,-0.194073471015827,4876.12450619163,Iran,27.0
820,2013,IRN,Asia,90.01044002,2013-11-28,8.0,5.8,6.986000000000001,46.9571717134507,1.23941932960237,8335038,15.0744090962567,76481963,21189328,27.705,55292635,72.295,1.98916152585142,372935574065.941,460293149324.326,-0.194073471015827,4876.12450619163,Iran,1620.0
821,2013,JPN,Asia,90.01044002,2013-04-12,14.0,5.8,6.584,349.643347050754,-0.144271883387076,37115509,31.923756192169,127445000,11182024,8.774,116262976,91.226,-0.058733180126223,4363702302795.86,5212328181166.18,2.0051001767726,34239.8862473683,Japan,8438.0
822,2013,PAK,Asia,90.01044002,2013-09-24,10.52,5.5,5.7,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,185749.0
823,2013,PAK,Asia,90.01044002,2013-09-24,20.97,5.2,,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,185749.0
824,2013,PAK,Asia,90.01044002,2013-09-24,14.48,5.6,6.197,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,185749.0
825,2013,PAK,Asia,90.01044002,2013-09-24,10.0,5.0,,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,185749.0
826,2013,PAK,Asia,90.01044002,2013-09-24,9.97,5.1,,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,185749.0
827,2013,PAK,Asia,90.01044002,2013-09-24,10.03,5.8,6.5,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,185749.0
828,2013,PAK,Asia,90.01044002,2013-09-24,15.0,7.7,8.187999999999999,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,185749.0
829,2013,PAK,Asia,90.01044002,2013-09-28,12.0,6.8,6.7829999999999995,248.107097083852,2.10324458397736,13593039,19.9563926251086,191260799,123147091,64.387,68113708,35.613,2.68053920361254,246796934575.862,231218567178.979,4.39645663349772,1290.36862684999,Pakistan,50.0
830,2013,PHL,Asia,90.01044002,2013-10-15,20.78,5.1,,331.594586980582,1.69208799737211,12461704,27.4577525165743,98871558,53486547,54.097,45385011,45.903,2.10904926130128,270953202686.745,283902728259.788,6.7505313017783,2740.45648888371,Philippines,3222224.0
831,2013,PHL,Asia,90.01044002,2013-10-15,10.0,5.3,,331.594586980582,1.69208799737211,12461704,27.4577525165743,98871558,53486547,54.097,45385011,45.903,2.10904926130128,270953202686.745,283902728259.788,6.7505313017783,2740.45648888371,Philippines,3222224.0
832,2013,PHL,Asia,90.01044002,2013-10-15,6.74,5.6,6.693,331.594586980582,1.69208799737211,12461704,27.4577525165743,98871558,53486547,54.097,45385011,45.903,2.10904926130128,270953202686.745,283902728259.788,6.7505313017783,2740.45648888371,Philippines,3222224.0
833,2013,PHL,Asia,90.01044002,2013-10-15,10.0,5.0,,331.594586980582,1.69208799737211,12461704,27.4577525165743,98871558,53486547,54.097,45385011,45.903,2.10904926130128,270953202686.745,283902728259.788,6.7505313017783,2740.45648888371,Philippines,3222224.0
834,2013,PHL,Asia,90.01044002,2013-10-15,17.31,5.2,,331.594586980582,1.69208799737211,12461704,27.4577525165743,98871558,53486547,54.097,45385011,45.903,2.10904926130128,270953202686.745,283902728259.788,6.7505313017783,2740.45648888371,Philippines,3222224.0
835,2013,PHL,Asia,90.01044002,2013-10-15,10.0,5.1,,331.594586980582,1.69208799737211,12461704,27.4577525165743,98871558,53486547,54.097,45385011,45.903,2.10904926130128,270953202686.745,283902728259.788,6.7505313017783,2740.45648888371,Philippines,3222224.0
836,2013,PHL,Asia,90.01044002,2013-10-15,19.04,7.1,8.16,331.594586980582,1.69208799737211,12461704,27.4577525165743,98871558,53486547,54.097,45385011,45.903,2.10904926130128,270953202686.745,283902728259.788,6.7505313017783,2740.45648888371,Philippines,3222224.0
837,2014,CHL,Americas,91.47061409,2014-04-01,21.61,5.8,6.024,23.8846061770038,1.06117867141393,6471588,41.7411044411248,17758969,2254856,12.697,15504113,87.303,1.12649491999954,238426293091.624,260541637327.864,1.76673978360205,13425.6832753987,Chile,513387.0
838,2014,GRC,Europe,91.47061409,2014-01-26,21.7,5.4,,84.5028161365399,-0.666113290031891,3163009,37.3718087395906,10892413,2428790,22.298,8463623,77.702,-0.218532602651056,195989157228.945,235144949470.797,0.475695947137041,18005.7292840263,Greece,2023.0
839,2014,GRC,Europe,91.47061409,2014-01-26,10.0,5.6,6.43,84.5028161365399,-0.666113290031891,3163009,37.3718087395906,10892413,2428790,22.298,8463623,77.702,-0.218532602651056,195989157228.945,235144949470.797,0.475695947137041,18005.7292840263,Greece,2023.0
840,2014,GTM,Americas,91.47061409,2014-07-07,55.72,5.1,,142.836095558044,1.72875760277972,2701628,35.56113309527,15306316,7709179,50.366,7597137,49.634,2.38165577221984,59741463827.8038,57852399963.7878,4.44397758285268,3903.05961459334,Guatemala,94783.0
841,2015,COL,Americas,91.57911703,2015-03-10,155.0,6.2,4.78,42.8307048219919,1.1704451989867,9707746,25.6111423519996,47520667,9616282,20.236,37904385,79.764,1.60894566343541,293481748240.779,293481748240.779,2.95590137527523,6175.87602970259,Colombia,41236.0
842,2015,CHL,Americas,91.57911703,2015-09-16,17.18,5.1,,24.1675623913967,1.17771785691816,6523164,41.5540320380348,17969356,2271327,12.64,15698029,87.36,1.24298195084648,243919079437.373,243919079437.373,2.30376703614562,13574.1692377497,Chile,681499.0
843,2015,CHL,Americas,91.57911703,2015-09-16,28.41,7.0,6.997999999999999,24.1675623913967,1.17771785691816,6523164,41.5540320380348,17969356,2271327,12.64,15698029,87.36,1.24298195084648,243919079437.373,243919079437.373,2.30376703614562,13574.1692377497,Chile,681499.0
844,2015,CHL,Americas,91.57911703,2015-09-16,29.47,5.2,,24.1675623913967,1.17771785691816,6523164,41.5540320380348,17969356,2271327,12.64,15698029,87.36,1.24298195084648,243919079437.373,243919079437.373,2.30376703614562,13574.1692377497,Chile,681499.0
845,2015,CHL,Americas,91.57911703,2015-09-16,37.8,5.6,4.765,24.1675623913967,1.17771785691816,6523164,41.5540320380348,17969356,2271327,12.64,15698029,87.36,1.24298195084648,243919079437.373,243919079437.373,2.30376703614562,13574.1692377497,Chile,681499.0
846,2015,AFG,Asia,91.57911703,2015-10-26,231.0,7.5,6.939,52.7120715007812,3.07705362914441,3723543,43.6236513259867,34413603,25877997,75.197,8535606,24.803,3.95172562767825,19134211763.859,19134211763.859,1.45131466009755,578.466352941708,Afghanistan,92725.0
847,2015,AFG,Asia,91.57911703,2015-10-26,206.94,5.9,3.577,52.7120715007812,3.07705362914441,3723543,43.6236513259867,34413603,25877997,75.197,8535606,24.803,3.95172562767825,19134211763.859,19134211763.859,1.45131466009755,578.466352941708,Afghanistan,92725.0
848,2015,AFG,Asia,91.57911703,2015-12-25,206.0,6.3,3.915,52.7120715007812,3.07705362914441,3723543,43.6236513259867,34413603,25877997,75.197,8535606,24.803,3.95172562767825,19134211763.859,19134211763.859,1.45131466009755,578.466352941708,Afghanistan,407.0
849,2016,ECU,Americas,92.73447917,2016-04-16,20.59,7.8,8.51,66.4000483169593,1.70687458770944,2790791,26.6361255670026,16491116,6013650,36.466,10477466,63.534,1.92116323093548,98072699669.1292,99937696000,-1.22638398463879,5947.00198998838,Ecuador,389364.0
850,2016,ECU,Americas,92.73447917,2016-05-18,29.95,6.9,6.922000000000001,66.4000483169593,1.70687458770944,2790791,26.6361255670026,16491116,6013650,36.466,10477466,63.534,1.92116323093548,98072699669.1292,99937696000,-1.22638398463879,5947.00198998838,Ecuador,147.0
851,2016,ECU,Americas,92.73447917,2016-05-18,16.0,6.7,6.938,66.4000483169593,1.70687458770944,2790791,26.6361255670026,16491116,6013650,36.466,10477466,63.534,1.92116323093548,98072699669.1292,99937696000,-1.22638398463879,5947.00198998838,Ecuador,147.0
852,2014,IRN,Asia,91.47061409,2014-01-02,8.0,5.2,6.2139999999999995,47.5611931776321,1.27812132080551,8444347,14.9673847076623,77465769,21047449,27.17,56418320,72.83,2.01542114370291,390103360692.306,432687036177.818,4.60341887988656,5035.81602207171,Iran,330.0
853,2014,IRN,Asia,91.47061409,2014-08-18,10.0,5.1,,47.5611931776321,1.27812132080551,8444347,14.9673847076623,77465769,21047449,27.17,56418320,72.83,2.01542114370291,390103360692.306,432687036177.818,4.60341887988656,5035.81602207171,Iran,12250.0
854,2014,IRN,Asia,91.47061409,2014-08-18,5.0,6.0,7.558,47.5611931776321,1.27812132080551,8444347,14.9673847076623,77465769,21047449,27.17,56418320,72.83,2.01542114370291,390103360692.306,432687036177.818,4.60341887988656,5035.81602207171,Iran,12250.0
855,2014,IRN,Asia,91.47061409,2014-08-18,10.0,5.4,,47.5611931776321,1.27812132080551,8444347,14.9673847076623,77465769,21047449,27.17,56418320,72.83,2.01542114370291,390103360692.306,432687036177.818,4.60341887988656,5035.81602207171,Iran,12250.0
856,2014,IRN,Asia,91.47061409,2014-08-18,15.0,5.2,,47.5611931776321,1.27812132080551,8444347,14.9673847076623,77465769,21047449,27.17,56418320,72.83,2.01542114370291,390103360692.306,432687036177.818,4.60341887988656,5035.81602207171,Iran,12250.0
857,2014,IRN,Asia,91.47061409,2014-08-18,12.0,5.6,7.0,47.5611931776321,1.27812132080551,8444347,14.9673847076623,77465769,21047449,27.17,56418320,72.83,2.01542114370291,390103360692.306,432687036177.818,4.60341887988656,5035.81602207171,Iran,12250.0
858,2014,IRN,Asia,91.47061409,2014-08-18,10.2,6.2,7.51,47.5611931776321,1.27812132080551,8444347,14.9673847076623,77465769,21047449,27.17,56418320,72.83,2.01542114370291,390103360692.306,432687036177.818,4.60341887988656,5035.81602207171,Iran,12250.0
859,2014,JPN,Asia,91.47061409,2014-11-22,9.0,6.2,6.303,349.179698216735,-0.132694222147042,37185742,31.9992743361673,127276000,11067921,8.696,116208079,91.304,-0.047229106454087,4376627829637.51,4896994405353.29,0.296205514142628,34386.905855287,Japan,2657.0
860,2014,MEX,Americas,91.47061409,2014-04-18,24.0,7.2,6.955,61.912671107796,1.27768636604222,21093544,22.1868841419599,120355137,25283004,21.007,95072133,78.993,1.65056526440047,1134506587182.86,1315351183524.54,2.84977325490688,9426.32458789743,Mexico,381.0
861,2014,NIC,Americas,91.47061409,2014-04-11,135.0,6.6,5.04,51.0448230014958,1.31539317229669,1019526,28.7647579618086,6142734,2598376,42.3,3544358,57.7,1.65392755984225,12173349186.8453,11880434070.7811,4.78584705943099,1981.72443783668,Nicaragua,12281.0
862,2014,NIC,Americas,91.47061409,2014-04-11,10.67,5.3,,51.0448230014958,1.31539317229669,1019526,28.7647579618086,6142734,2598376,42.3,3544358,57.7,1.65392755984225,12173349186.8453,11880434070.7811,4.78584705943099,1981.72443783668,Nicaragua,12281.0
863,2014,THA,Asia,91.47061409,2014-05-05,6.0,6.1,7.652,133.959850457046,0.430842608467137,9164225,28.5248160896432,68438748,36311547,53.057,32127201,46.943,2.04142288941411,389101803069.629,407339454060.678,0.984468863619426,5685.4021214653,Thailand,17523.0
864,2015,NPL,Asia,91.57911703,2015-04-25,13.61,5.1,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
865,2015,NPL,Asia,91.57911703,2015-04-25,10.0,5.2,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
866,2015,NPL,Asia,91.57911703,2015-04-25,10.0,5.3,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
867,2015,NPL,Asia,91.57911703,2015-04-25,10.0,5.0,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
868,2015,NPL,Asia,91.57911703,2015-04-25,10.0,5.1,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
869,2015,NPL,Asia,91.57911703,2015-04-25,10.0,5.5,5.6370000000000005,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
870,2015,NPL,Asia,91.57911703,2015-04-25,10.0,6.6,6.659,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
871,2015,NPL,Asia,91.57911703,2015-04-25,10.0,5.4,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
872,2015,NPL,Asia,91.57911703,2015-04-25,10.0,5.6,5.939,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
873,2015,NPL,Asia,91.57911703,2015-04-25,10.0,6.1,6.468,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
874,2015,NPL,Asia,91.57911703,2015-04-25,8.22,7.8,8.718,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,5639722.0
875,2015,NPL,Asia,91.57911703,2015-05-12,10.0,5.2,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
876,2015,NPL,Asia,91.57911703,2015-05-12,15.0,5.2,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
877,2015,NPL,Asia,91.57911703,2015-05-12,15.0,5.1,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
878,2015,NPL,Asia,91.57911703,2015-05-12,15.0,5.0,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
879,2015,NPL,Asia,91.57911703,2015-05-12,15.0,6.3,6.4110000000000005,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
880,2015,NPL,Asia,91.57911703,2015-05-12,10.0,5.4,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
881,2015,NPL,Asia,91.57911703,2015-05-12,10.0,5.0,,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
882,2015,NPL,Asia,91.57911703,2015-05-12,13.01,5.5,5.56,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
883,2015,NPL,Asia,91.57911703,2015-05-12,15.0,7.3,7.495,188.455061039414,0.404484777150552,1179009,23.5181860615418,27015033,22001853,81.443,5013180,18.557,2.44598233916367,24360795410.1597,24360795410.1597,3.97605327162971,901.749607715071,Nepal,2428.0
884,2015,KGZ,Asia,91.57911703,2015-11-17,18.0,5.6,6.329,31.0578727841502,2.05902596620676,936223,43.9293825075075,5956900,3825700,64.223,2131200,35.777,2.45673389059156,6678178340.45121,6678178340.45121,3.87582544821402,1121.08283510739,Kyrgyzstan,16780.0
885,2015,TJK,Asia,91.57911703,2015-12-07,19.87,5.4,,60.9123063621298,2.40860201118626,812352,35.9324726841338,8454019,6193245,73.258,2260774,26.742,2.73448766766549,8271454300.59548,8271454300.59548,5.99999926409104,978.404981180605,Tajikistan,7976.0
886,2015,TJK,Asia,91.57911703,2015-12-07,10.0,5.2,,60.9123063621298,2.40860201118626,812352,35.9324726841338,8454019,6193245,73.258,2260774,26.742,2.73448766766549,8271454300.59548,8271454300.59548,5.99999926409104,978.404981180605,Tajikistan,7976.0
887,2015,TJK,Asia,91.57911703,2015-12-07,17.92,5.3,,60.9123063621298,2.40860201118626,812352,35.9324726841338,8454019,6193245,73.258,2260774,26.742,2.73448766766549,8271454300.59548,8271454300.59548,5.99999926409104,978.404981180605,Tajikistan,7976.0
888,2015,TJK,Asia,91.57911703,2015-12-07,22.0,7.2,7.4239999999999995,60.9123063621298,2.40860201118626,812352,35.9324726841338,8454019,6193245,73.258,2260774,26.742,2.73448766766549,8271454300.59548,8271454300.59548,5.99999926409104,978.404981180605,Tajikistan,7976.0
889,2016,IDN,Asia,92.73447917,2016-01-16,4.11,5.6,6.8229999999999995,139.309581421014,1.22059105826764,10286636,7.28455055455506,261556386,120344709,46.011,141211677,53.989,2.48060257193435,904181624278.983,931877364177.742,5.03306918280177,3456.9281144563,Indonesia,368.0
890,2016,IDN,Asia,92.73447917,2016-01-16,14.06,5.0,,139.309581421014,1.22059105826764,10286636,7.28455055455506,261556386,120344709,46.011,141211677,53.989,2.48060257193435,904181624278.983,931877364177.742,5.03306918280177,3456.9281144563,Indonesia,368.0
891,2016,IDN,Asia,92.73447917,2016-12-07,49.68,5.0,,139.309581421014,1.22059105826764,10286636,7.28455055455506,261556386,120344709,46.011,141211677,53.989,2.48060257193435,904181624278.983,931877364177.742,5.03306918280177,3456.9281144563,Indonesia,86018.0
892,2016,IND,Asia,92.73447917,2016-01-03,55.0,6.7,6.926,445.486918091343,1.09045932094686,26719965,6.07960980976726,1324517250,885015936,66.818,439501314,33.182,2.31851026568661,2277266450219.57,2294797980509.01,8.25630550179086,1719.31807624158,India,10808.0
893,2016,JPN,Asia,92.73447917,2016-04-14,10.0,5.3,,348.407437585734,-0.115284177050088,37326706,32.1379199188052,126994511,10849141,8.54300000000001,116145370,91.457,-0.0321502241110393,4478437728055.55,5003677627544.24,0.753826745903538,35264.8133591817,Japan,120800.0
894,2016,JPN,Asia,92.73447917,2016-04-14,8.0,6.0,6.502999999999999,348.407437585734,-0.115284177050088,37326706,32.1379199188052,126994511,10849141,8.54300000000001,116145370,91.457,-0.0321502241110393,4478437728055.55,5003677627544.24,0.753826745903538,35264.8133591817,Japan,120800.0
895,2016,JPN,Asia,92.73447917,2016-04-14,10.0,5.4,,348.407437585734,-0.115284177050088,37326706,32.1379199188052,126994511,10849141,8.54300000000001,116145370,91.457,-0.0321502241110393,4478437728055.55,5003677627544.24,0.753826745903538,35264.8133591817,Japan,120800.0
896,2016,JPN,Asia,92.73447917,2016-04-14,9.0,6.2,7.33,348.407437585734,-0.115284177050088,37326706,32.1379199188052,126994511,10849141,8.54300000000001,116145370,91.457,-0.0321502241110393,4478437728055.55,5003677627544.24,0.753826745903538,35264.8133591817,Japan,120800.0
897,2016,JPN,Asia,92.73447917,2016-04-16,9.12,5.1,,348.407437585734,-0.115284177050088,37326706,32.1379199188052,126994511,10849141,8.54300000000001,116145370,91.457,-0.0321502241110393,4478437728055.55,5003677627544.24,0.753826745903538,35264.8133591817,Japan,298432.0
898,2016,JPN,Asia,92.73447917,2016-04-16,9.07,5.2,,348.407437585734,-0.115284177050088,37326706,32.1379199188052,126994511,10849141,8.54300000000001,116145370,91.457,-0.0321502241110393,4478437728055.55,5003677627544.24,0.753826745903538,35264.8133591817,Japan,298432.0
899,2016,JPN,Asia,92.73447917,2016-10-21,5.63,6.2,7.202999999999999,348.407437585734,-0.115284177050088,37326706,32.1379199188052,126994511,10849141,8.54300000000001,116145370,91.457,-0.0321502241110393,4478437728055.55,5003677627544.24,0.753826745903538,35264.8133591817,Japan,493.0
